Sponsor EntityID,Sponsor CTDS,Sponsor Name,Site EntityID,Site CTDS,Site Name,Percent Eligible for Meals,Total Enrolled as of Last Day in October
87399,078508000,"Rosefield Charter Elementary School, Inc.",87400,078508101,Imagine Rosefield,30%,810
8477,014001000,"Rough Rock School Board, Inc.",78994,014001201,Rough Rock High School,81%,427
4155,010210000,Round Valley Unified District,4719,010210102,Round Valley Elementary School,59%,335
4155,010210000,Round Valley Unified District,4721,010210210,Round Valley High School,34%,474
4155,010210000,Round Valley Unified District,4720,010210103,Round Valley Middle School,53%,307
4155,010210000,Round Valley Unified District,4718,010210101,Round Valley Primary School,61%,383
4449,110418000,Sacaton Elementary District,5943,110418001,Sacaton Elementary,84%,309
4449,110418000,Sacaton Elementary District,5944,110418002,Sacaton Middle School,81%,226
80467,122002000,Sacred Heart School,80468,122002001,Sacred Heart School,>=98%,242
4254,070290000,Saddle Mountain Unified School District,5192,070290101,Ruth Fisher Elementary School,71%,631
4254,070290000,Saddle Mountain Unified School District,89596,070290702,Tartesso Elementary School,37%,210
4254,070290000,Saddle Mountain Unified School District,85819,070290002,Tonopah Valley High School,50%,417
4254,070290000,Saddle Mountain Unified School District,89595,070290104,Winters Well Elementary School,74%,283
4218,050201000,Safford Unified District,4881,050201100,Dorothy Stinson School,69%,653
4218,050201000,Safford Unified District,4882,050201101,Lafe Nelson School,75%,564
4218,050201000,Safford Unified District,4885,050201201,Mt Graham High School,36%,241
4218,050201000,Safford Unified District,79780,050201103,Ruth Powell Elementary School,61%,613
4218,050201000,Safford Unified District,4884,050201200,Safford High School,43%,777
4218,050201000,Safford Unified District,4883,050201102,Safford Middle School,61%,461
89414,078688000,"Sage Academy, Inc.",89415,078688101,Sage Academy,40-44%,54
4411,100230000,Sahuarita Unified District,88387,100230106,Anza Trail,29%,1345
4411,100230000,Sahuarita Unified District,5843,100230204,Sahuarita High School,29%,1529
4411,100230000,Sahuarita Unified District,5840,100230101,Sahuarita Primary School,34%,2082
4411,100230000,Sahuarita Unified District,5841,100230102,Sopori Elementary School,80%,220
4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,80-84%,107
80152,102006000,Salpointe Catholic High School,80153,102006001,Salpointe Catholic High School,10%,1158
4320,078656000,Salt River Pima-Maricopa  Community Schools,81172,079101001,Early Childhood Education Center,79%,223
4320,078656000,Salt River Pima-Maricopa  Community Schools,81170,104001010,Salt River Elementary School,57%,354
4320,078656000,Salt River Pima-Maricopa  Community Schools,5489,078656001,Salt River High School,45%,274
4210,040220000,San Carlos Unified District,5989,040220104,Rice Elementary School,91%,291
4210,040220000,San Carlos Unified District,4862,040220101,Rice School,88%,509
4210,040220000,San Carlos Unified District,4864,040220202,San Carlos High School,84%,392
4210,040220000,San Carlos Unified District,4863,040220103,San Carlos Secondary,90-94%,186
80185,032001000,San Francisco de Asis Catholic School,80188,032001002,San Francisco de Asis Catholic School,7%,203
85926,101908000,San Miguel of Tucson Corp.,85927,101908001,San Miguel Catholic High School,55-59%,188
4172,020218000,San Simon Unified District,4760,020218001,San Simon School,60-64%,87
80154,102007000,San Xavier Mission School,80155,102007001,San Xavier Mission School,70-74%,156
4156,010218000,Sanders Unified District,4722,010218001,Sanders Elementary School,92%,399
4156,010218000,Sanders Unified District,4723,010218002,Sanders Middle School,91%,259
4156,010218000,Sanders Unified District,4724,010218003,Valley High School,88%,395
80156,102008000,Santa Cruz Catholic School,80157,102008001,Santa Cruz Catholic School,70-74%,196
4459,120328000,Santa Cruz Elementary District,5967,120328101,Little Red Schoolhouse,70%,208
4458,120235000,Santa Cruz Valley Unified District,5965,120235130,Calabasas Middle School,84%,501
4458,120235000,Santa Cruz Valley Unified District,89775,120235140,Coatimundi Middle School,70%,407
4458,120235000,Santa Cruz Valley Unified District,5964,120235120,Mountain View School,79%,542
4458,120235000,Santa Cruz Valley Unified District,81128,120235115,Pena Blanca Elementary School,78%,532
4458,120235000,Santa Cruz Valley Unified District,5966,120235200,Rio Rico High School,73%,1152
4458,120235000,Santa Cruz Valley Unified District,5963,120235110,San Cayetano Elementary School,72%,619
4454,110540000,Santa Cruz Valley Union High School District,5951,110540001,Santa Cruz Valley Union High School,81%,462
4350,078734000,Scottsdale Horizons Charter School,87617,078734106,Montage Academy,<=5%,56
4350,078734000,Scottsdale Horizons Charter School,5525,078734102,Peoria Horizons Charter School,80-84%,80
4240,070248000,Scottsdale Unified District,6009,070248128,Anasazi Elementary,7%,690
4240,070248000,Scottsdale Unified District,5066,070248292,Arcadia High School,24%,1689
4240,070248000,Scottsdale Unified District,5046,070248108,Arcadia Neighborhood Learning Center,32%,550
4240,070248000,Scottsdale Unified District,5069,070248295,Chaparral High School,3%,2135
4240,070248000,Scottsdale Unified District,5054,070248121,Cherokee Elementary School,7%,641
4240,070248000,Scottsdale Unified District,5059,070248127,Cheyenne Traditional Elementary School,4%,943
4240,070248000,Scottsdale Unified District,5043,070248102,Cochise Elementary School,6%,643
4240,070248000,Scottsdale Unified District,5065,070248169,Cocopah Middle School,6%,951
4240,070248000,Scottsdale Unified District,79639,070248130,Copper Ridge Elementary School,3%,1375
4240,070248000,Scottsdale Unified District,5067,070248293,Coronado High School,60%,1393
4240,070248000,Scottsdale Unified District,6010,070248129,Desert Canyon Elementary,6%,728
4240,070248000,Scottsdale Unified District,5061,070248164,Desert Canyon Middle School,11%,734
4240,070248000,Scottsdale Unified District,5070,070248296,Desert Mountain High School,6%,2371
4240,070248000,Scottsdale Unified District,5051,070248114,Hohokam Traditional School,67%,592
4240,070248000,Scottsdale Unified District,5049,070248112,Hopi Elementary School,12%,831
4240,070248000,Scottsdale Unified District,5062,070248165,Ingleside Middle School,38%,876
4240,070248000,Scottsdale Unified District,5045,070248107,Kiva Elementary School,11%,805
4240,070248000,Scottsdale Unified District,5055,070248123,Laguna Elementary School,8%,751
4240,070248000,Scottsdale Unified District,5064,070248167,Mohave Middle School,32%,622
4240,070248000,Scottsdale Unified District,5063,070248166,Mountainside Middle School,7%,910
4240,070248000,Scottsdale Unified District,5050,070248113,Navajo Elementary School,63%,599
4240,070248000,Scottsdale Unified District,5048,070248110,Pima Elementary School,48%,676
4240,070248000,Scottsdale Unified District,5053,070248120,Pueblo Elementary School,33%,609
4240,070248000,Scottsdale Unified District,5057,070248125,Redfield Elementary School,21%,792
4240,070248000,Scottsdale Unified District,5068,070248294,Saguaro High School,19%,1431
4240,070248000,Scottsdale Unified District,5056,070248124,Sequoya Elementary School,12%,581
4240,070248000,Scottsdale Unified District,79644,070248298,Sierra Vista Academy,60-64%,96
4240,070248000,Scottsdale Unified District,90381,071925001,St. Daniel the Prophet Catholic School,35-39%,84
4240,070248000,Scottsdale Unified District,90355,078992003,StarShine Fay Landrum Academy,90-94%,62
4240,070248000,Scottsdale Unified District,89623,078992002,Starshine St. John's,60-69%,36
4240,070248000,Scottsdale Unified District,5060,070248161,Supai Middle School,71%,557
4240,070248000,Scottsdale Unified District,5044,070248103,Tavan Elementary School,69%,818
4240,070248000,Scottsdale Unified District,5047,070248109,Tonalea Elementary School,78%,602
4240,070248000,Scottsdale Unified District,5052,070248115,Yavapai Elementary School,80%,712
80158,094013000,Seba Dalkai Boarding School,80159,014012005,Seba Dalkai School,95-97%,177
88448,099102000,Second Mesa Day School,80161,093906003,Second Mesa Day,85-89%,198
4467,130209000,Sedona-Oak Creek JUSD #9,6084,130209130,Big Park Community School,42%,394
4467,130209000,Sedona-Oak Creek JUSD #9,6085,130209210,Sedona Red Rock High School,27%,538
4467,130209000,Sedona-Oak Creek JUSD #9,6083,130209120,West Sedona Elementary School,55%,474
4472,130240000,Seligman Unified District,6105,130240202,Seligman High School,60-64%,158
4250,070371000,Sentinel Elementary District,5188,070371101,Sentinel Elementary School,70-79%,39
78970,098747000,"Shonto Governing Board of Education,   Inc.",10850,098747101,Shonto Preparatory School,81%,432
78970,098747000,"Shonto Governing Board of Education,   Inc.",5653,098746001,Shonto Preparatory Technology High School,85-89%,143
4393,090210000,Show Low Unified District,5628,090210116,Linden Elementary School,48%,243
4393,090210000,Show Low Unified District,5627,090210115,Nikolaus Homestead Elementary School,66%,372
4393,090210000,Show Low Unified District,5632,090210225,Show Low High School,48%,862
4393,090210000,Show Low Unified District,5631,090210120,Show Low Junior High School,59%,567
4393,090210000,Show Low Unified District,81203,019109001,Vernon Elementary School - Child Nutrition,70-74%,108
4393,090210000,Show Low Unified District,5626,090210111,Whipple Ranch Elementary School,66%,501
79985,078973000,"Sierra Vista Charter School, Inc.",85928,078973103,Chancellor Charter School at Sierra Vista,46%,409
4175,020268000,Sierra Vista Unified District,4782,020268155,Apache Middle School - Closed,36%,637
4175,020268000,Sierra Vista Unified District,4775,020268110,Bella Vista Elementary School,42%,389
4175,020268000,Sierra Vista Unified District,4783,020268260,Buena High School,24%,2421
4175,020268000,Sierra Vista Unified District,4776,020268715,Carmichael Elementary School,70%,375
4175,020268000,Sierra Vista Unified District,4777,020268720,Huachuca Mountain Elementary School,27%,533
4175,020268000,Sierra Vista Unified District,4781,020268150,Joyce Clark Middle School,39%,614
4175,020268000,Sierra Vista Unified District,4778,020268725,Pueblo Del Sol Elementary School,34%,544
4175,020268000,Sierra Vista Unified District,4779,020268130,Town & Country Elementary School,48%,421
4175,020268000,Sierra Vista Unified District,4780,020268135,Village Meadows Elementary School,46%,403
4478,130315000,Skull Valley Elementary District,6113,130315101,Skull Valley Elementary School,50-59%,23
79084,078914000,"Skyline Schools, Inc.",89870,078542101,AZ Compass Prep School,80-89%,24
79084,078914000,"Skyline Schools, Inc.",89941,078566001,Skyline D5,>=98%,138
79084,078914000,"Skyline Schools, Inc.",88350,078914101,Skyline Prep and Arts Academy,75-79%,44
79084,078914000,"Skyline Schools, Inc.",79092,078914201,Skyline Prep High School,55-59%,90
79084,078914000,"Skyline Schools, Inc.",79612,078914202,Sonoran West Academy,20-24%,150
79084,078914000,"Skyline Schools, Inc.",90318,078562001,Vector Prep and Arts Academy,80-84%,62
4391,090205000,Snowflake Unified District,5619,090205006,Highland Primary School,50%,514
4391,090205000,Snowflake Unified District,5618,090205005,Snowflake High School,38%,748
4391,090205000,Snowflake Unified District,5614,090205001,Snowflake Intermediate School,56%,349
4391,090205000,Snowflake Unified District,5616,090205003,Snowflake Junior High School,56%,392
4391,090205000,Snowflake Unified District,5615,090205002,Taylor Elementary School,56%,365
4391,090205000,Snowflake Unified District,5617,090205004,Taylor Intermediate School,58%,260
4222,050305000,Solomon Elementary District,4894,050305101,Solomon Elementary School,60-64%,183
4500,140411000,Somerton Elementary District,6166,140411103,Desert Sonora Elementary School,83%,394
4500,140411000,Somerton Elementary District,6165,140411102,Orange Grove Elementary School,86%,438
4500,140411000,Somerton Elementary District,6164,140411101,Somerton Middle School,85%,856
4500,140411000,Somerton Elementary District,6167,140411104,Tierra Del Sol Elementary School,86%,786
4500,140411000,Somerton Elementary District,87330,140411105,Valle Del Encanto Learning Center,81%,352
4461,120425000,Sonoita Elementary District,5970,120425101,Elgin Elementary School,25-29%,124
89915,108503000,Sonoran Science Academy - Broadway,89916,108503101,Sonoran Science Academy - Broadway,24%,321
90284,108504000,Sonoran Science Academy - Davis Monthan,90285,108504001,Sonoran Science Academy - Davis Monthan,40-44%,121
79000,108772000,"Southern Arizona Community Academy, Inc.",79028,108772201,Southern Arizona Community High School,80%,242
79085,108779000,"Southgate Academy, Inc.",79091,108779101,Southgate Academy,91%,719
7347,072146000,Southwest Education Center,84296,072146004,Southwest Education Center,75-79%,41
7347,072146000,Southwest Education Center,7349,072146002,Southwest Education Center - Casa Grande,>80%,17
87694,072781000,Southwest Key Program,87695,072781001,Campbell,>=95%,97
87694,072781000,Southwest Key Program,89946,072781003,Myrtle,>=90%,34
80164,071002000,Southwest Regional Juvenile Corrections,80165,071002001,Southwest Regional Juvenile Corrections,>=98%,134
4173,020221000,St David Unified District,4761,020221101,St David Elementary School,32%,320
4173,020221000,St David Unified District,4762,020221202,St David High School,25-29%,134
4153,010201000,St Johns Unified District,79531,211011001,AOC-Apache County Juvenile Detention Center,>80%,15
4153,010201000,St Johns Unified District,4517,010201102,Coronado Elementary School,57%,244
4153,010201000,St Johns Unified District,4711,010201205,St Johns High School,50%,341
4153,010201000,St Johns Unified District,4710,010201104,St Johns Middle School,60%,336
80170,112002000,St. Anthony of Padua Catholic School,80171,112002001,St. Anthony of Padua Catholic School,20%,242
80172,072013000,St. Catherine of Siena Catholic School,80173,072013001,St. Catherine's School,55%,266
89301,042003000,St. Charles School,89302,042003001,St. Charles School,80-84%,127
80176,072014000,St. Jerome School,80177,072014001,St. Jerome School,21%,285
80178,102004000,St. John the Evangelist,80179,102004001,St. John School,80-84%,134
80180,072084000,St. John Vianney Catholic School,80181,072084001,St. John Vianney Catholic School,46%,252
6470,012101000,"St. Michaels Association for Special Education, Inc.",6471,012101001,ST MICHAELS ASSOC FOR SPEC ED,>=90%,38
80190,012003000,St. Michaels Elementary & High School,80191,012003001,St. Michaels School,46%,355
80192,112001000,St. Peter Indian Mission School,80193,112001001,St. Peter Indian Mission School,77%,206
80194,072017000,St. Thomas the Apostle,80195,072017001,St. Thomas the Apostle,5%,535
4451,110424000,Stanfield Elementary District,5946,110424001,Stanfield Elementary School,85%,734
79453,078924000,Success School,79454,078924001,Arizona Charter Academy,68%,499
80278,092006000,Sun Valley Indian School,80279,092006001,Sun Valley Indian School,80-89%,31
4407,100212000,Sunnyside Unified District,5809,100212106,Apollo Middle School,91%,823
4407,100212000,Sunnyside Unified District,87532,100212133,Billy Lane Lauffer Middle School,76%,569
4407,100212000,Sunnyside Unified District,5824,100212132,Challenger Middle School,84%,878
4407,100212000,Sunnyside Unified District,5811,100212109,Chaparral Middle School,91%,681
4407,100212000,Sunnyside Unified District,5810,100212108,Craycroft Elementary School,75%,769
4407,100212000,Sunnyside Unified District,5826,100212211,Desert View High School,78%,2070
4407,100212000,Sunnyside Unified District,5812,100212112,Drexel Elementary School,96%,599
4407,100212000,Sunnyside Unified District,5813,100212114,Elvira Elementary School,90%,644
4407,100212000,Sunnyside Unified District,5814,100212115,Esperanza Elementary School,92%,701
4407,100212000,Sunnyside Unified District,5816,100212117,Gallego Basic Elementary School,74%,586
4407,100212000,Sunnyside Unified District,5815,100212116,Liberty Elementary School,90%,718
4407,100212000,Sunnyside Unified District,5818,100212119,Los Amigos Elementary School,95%,807
4407,100212000,Sunnyside Unified District,5817,100212118,Los Ninos Elementary School,83%,643
4407,100212000,Sunnyside Unified District,5819,100212120,Los Ranchitos Elementary School,97%,654
4407,100212000,Sunnyside Unified District,5820,100212122,Mission Manor Elementary School,92%,679
4407,100212000,Sunnyside Unified District,5825,100212134,Ocotillo Early Learning Center,89%,547
4407,100212000,Sunnyside Unified District,89584,100212124,Rivera Elementary,92%,589
4407,100212000,Sunnyside Unified District,6288,100212513,S.T.A.R. Academic Center,73%,222
4407,100212000,Sunnyside Unified District,5822,100212126,Santa Clara Elementary School,91%,570
4407,100212000,Sunnyside Unified District,5823,100212131,Sierra Middle School,88%,1001
4407,100212000,Sunnyside Unified District,5821,100212123,Summit View Elementary,88%,603
4407,100212000,Sunnyside Unified District,5827,100212230,Sunnyside High School,80%,2233
4440,110215000,Superior Unified School District,5905,110215101,John F Kennedy School,88%,288
4440,110215000,Superior Unified School District,5906,110215102,Superior Junior High School,90-94%,69
4440,110215000,Superior Unified School District,5907,110215205,Superior Senior High School,80-84%,142
4408,100213000,Tanque Verde Unified District,5830,100213105,Agua Caliente School,10%,418
4408,100213000,Tanque Verde Unified District,5828,100213002,Emily Gray Junior High School,11%,637
4408,100213000,Tanque Verde Unified District,5829,100213703,Tanque Verde Elementary School,14%,573
90142,078551000,Teleos Preparatory Academy,90143,078551001,Great Hearts Academies - Teleos Prep,48%,292
79218,088702000,"Telesis Center for Learning, Inc.",78857,088702001,Telesis Preparatory Academy,61%,326
4258,070403000,Tempe School District,5226,070403128,Aguilar School,74%,536
4258,070403000,Tempe School District,5222,070403123,Arredondo Elementary School,82%,414
4258,070403000,Tempe School District,5213,070403113,Broadmor Elementary School,36%,572
4258,070403000,Tempe School District,5223,070403124,Bustoz School,61%,293
4258,070403000,Tempe School District,5212,070403111,Carminati School,78%,562
4258,070403000,Tempe School District,5231,070403144,Connolly Middle School,70%,849
4258,070403000,Tempe School District,5221,070403122,Curry Elementary School,79%,463
4258,070403000,Tempe School District,5232,070403145,Fees College Preparatory Middle School,61%,821
4258,070403000,Tempe School District,5214,070403114,Flora Thew Elementary School,87%,556
4258,070403000,Tempe School District,5211,070403110,Frank Elementary School,84%,765
4258,070403000,Tempe School District,5228,070403130,Fuller Elementary School,37%,336
4258,070403000,Tempe School District,5230,070403143,Gililland Middle School,77%,840
4258,070403000,Tempe School District,5215,070403115,Holdeman Elementary School,81%,611
4258,070403000,Tempe School District,5219,070403120,Hudson Elementary School,74%,394
4258,070403000,Tempe School District,79316,070403160,Intervention Learning Program,80-89%,37
4258,070403000,Tempe School District,5216,070403117,Laird Elementary School,82%,531
4258,070403000,Tempe School District,5229,070403142,Mckemy Middle School,64%,803
4258,070403000,Tempe School District,5217,070403118,Meyer Elementary School,64%,399
4258,070403000,Tempe School District,5224,070403126,Nevitt Elementary School,85%,818
4258,070403000,Tempe School District,5227,070403129,Rover Elementary School,41%,495
4258,070403000,Tempe School District,5220,070403121,Scales Technology Academy,79%,495
4258,070403000,Tempe School District,81057,070403161,Ward Traditional Academy,15%,458
4258,070403000,Tempe School District,5225,070403127,Wood School,81%,625
4353,078747000,Tertulia,5533,078747002,Tertulia Pre-College Community Intermediate Campus,>=95%,88
4353,078747000,Tertulia,5532,078747001,Tertulia Pre-College Community Primary Campus,>=98%,113
4219,050204000,Thatcher Unified District,4886,050204100,Jack Daley Primary School,51%,444
4219,050204000,Thatcher Unified District,4887,050204101,Thatcher Elementary School,41%,305
4219,050204000,Thatcher Unified District,4889,050204200,Thatcher High School,18%,385
4219,050204000,Thatcher Unified District,4888,050204102,Thatcher Middle School,36%,202
6355,108722000,"The Charter Foundation, Inc.",6063,108722001,AmeriSchools Academy - Camelback,75-79%,199
7332,072135000,THE NEW FOUNDATION,7333,072135001,THE NEW FOUNDATION,>=90%,28
78760,093905000,Theodore Roosevelt School,78761,104001006,Theodore Roosevelt,>=95%,100
80200,072711000,"Therapeutic Residences for Youth, Inc.",80201,072711001,Blume House,*,*
80200,072711000,"Therapeutic Residences for Youth, Inc.",80202,072711002,Cambell House,*,*
80200,072711000,"Therapeutic Residences for Youth, Inc.",80203,072711003,Madison House,*,*
80081,094012000,"Tiisyaakin Residential Hall, Inc",80082,094012001,"Tiisyaakin Residential Hall, Inc.",75-79%,128
79428,108786000,"TLC Charter Schools, Inc,",79433,108786001,Transformational Learning Centers,80-84%,89
4264,070417000,Tolleson Elementary District,10869,070417102,Arizona Desert Elementary School,86%,449
4264,070417000,Tolleson Elementary District,87526,070417104,Desert Oasis Elementary School,75%,759
4264,070417000,Tolleson Elementary District,6240,070417101,Porfirio H. Gonzales Elementary School,81%,980
4264,070417000,Tolleson Elementary District,79402,070417103,Sheely Farms Elementary School,74%,823
4288,070514000,Tolleson Union High School District,85810,070514204,Copper Canyon High School,54%,1999
4288,070514000,Tolleson Union High School District,80051,070514203,La Joya Community High School,61%,1932
4288,070514000,Tolleson Union High School District,89908,070514205,Sierra Linda High School,77%,783
4288,070514000,Tolleson Union High School District,5452,070514201,Tolleson Union High School,59%,2225
4288,070514000,Tolleson Union High School District,5453,070514202,Westview High School,42%,2451
4450,110422000,Toltec Elementary District,5945,110422101,Toltec Elementary School,74%,700
4450,110422000,Toltec Elementary District,80312,110422102,Toltec Elementary School - Closed,78%,694
4168,020201000,Tombstone Unified District,4749,020201101,Huachuca City School,76%,478
4168,020201000,Tombstone Unified District,4751,020201207,Tombstone High School,47%,364
4168,020201000,Tombstone Unified District,4750,020201102,Walter J Meyer School,65-69%,85
8577,034001000,Tonalea Day School,80405,033904005,Tonalea School,95-97%,177
4215,040333000,Tonto Basin Elementary District,4877,040333101,Tonto Basin Elementary,75-79%,81
4376,080412000,Topock Elementary District,5581,080412012,Topock Elementary School,80-84%,161
8578,034002000,Tuba City Boarding School,80411,033904007,Tuba City Boarding School,73%,1188
4197,030215000,Tuba City Unified District,4834,030215111,Dzil Libei Elementary School,65-69%,129
4197,030215000,Tuba City Unified District,4836,030215120,Eagles Nest Intermediate School,75%,302
4197,030215000,Tuba City Unified District,4835,030215112,Gap Primary School,60-64%,57
4197,030215000,Tuba City Unified District,78916,030215140,Tuba City Alternative School,55-59%,60
4197,030215000,Tuba City Unified District,4838,030215240,Tuba City High School,54%,915
4197,030215000,Tuba City Unified District,4837,030215130,Tuba City Junior High School,70%,311
4197,030215000,Tuba City Unified District,4833,030215110,Tuba City Primary School,66%,420
79979,108714000,"Tucson International Academy, Inc.",90044,108714103,TIA East,70-74%,41
79979,108714000,"Tucson International Academy, Inc.",90045,108714104,TIA West,80-84%,127
79979,108714000,"Tucson International Academy, Inc.",79980,108714101,Tucson International Academy,80-84%,148
79979,108714000,"Tucson International Academy, Inc.",84297,108714102,Tucson International Academy Midvale,>=95%,50
9800,102255000,Tucson Metropolitan Ministry,80209,102701001,Childrens Village I,*,*
9800,102255000,Tucson Metropolitan Ministry,80210,102701002,Childrens Village II,*,*
9800,102255000,Tucson Metropolitan Ministry,80211,102701003,Childrens Village III,*,*
9800,102255000,Tucson Metropolitan Ministry,80212,102701004,Childrens Village IV,*,*
9800,102255000,Tucson Metropolitan Ministry,80213,102701005,Childrens Village V,*,*
9800,102255000,Tucson Metropolitan Ministry,84657,102701006,Childrens Village VI,*,*
85448,108720000,Tucson Small School Project,85451,108720201,City High School,35-39%,183
4403,100201000,Tucson Unified District,5750,100201555,Alice Vail Middle School,61%,777
4403,100201000,Tucson Unified District,5685,100201238,Anna Henry Elementary School,50%,276
4403,100201000,Tucson Unified District,5694,100201277,Anna Lawrence Intermediate School,93%,288
4403,100201000,Tucson Unified District,5693,100201275,Annie Kellond Elementary School,66%,354
4403,100201000,Tucson Unified District,5659,100201125,Blenman Elementary School,82%,495
4403,100201000,Tucson Unified District,5660,100201128,Bloom Elementary,46%,267
4403,100201000,Tucson Unified District,5661,100201131,Bonillas Elementary Basic Curriculum Magnet School,72%,441
4403,100201000,Tucson Unified District,5662,100201137,Booth Magnet Elementary School,62%,415
4403,100201000,Tucson Unified District,5738,100201510,Booth-Fickett Math/Science Magnet School,58%,792
4403,100201000,Tucson Unified District,5663,100201140,Borman Elementary School,35%,467
4403,100201000,Tucson Unified District,5664,100201143,Borton Primary Magnet School,55%,344
4403,100201000,Tucson Unified District,5665,100201149,Brichta Elementary School,72%,407
4403,100201000,Tucson Unified District,5715,100201371,C E Rose Elementary School,90%,528
4403,100201000,Tucson Unified District,5666,100201161,Carrillo Intermediate Magnet School,75%,358
4403,100201000,Tucson Unified District,5736,100201503,Carson Middle School,67%,545
4403,100201000,Tucson Unified District,5756,100201610,Catalina High Magnet School,72%,1328
4403,100201000,Tucson Unified District,5667,100201167,Cavett Elementary School,98%,358
4403,100201000,Tucson Unified District,5757,100201615,Cholla High Magnet School,67%,1738
4403,100201000,Tucson Unified District,5668,100201170,Collier Elementary School,29%,303
4403,100201000,Tucson Unified District,5669,100201173,Corbett Elementary School,72%,476
4403,100201000,Tucson Unified District,5670,100201179,Cragin Elementary School,87%,458
4403,100201000,Tucson Unified District,5671,100201185,Davidson Elementary School,89%,368
4403,100201000,Tucson Unified District,5672,100201191,Davis Bilingual Magnet School,54%,275
4403,100201000,Tucson Unified District,5673,100201197,Dietz K-8 School,83%,430
4403,100201000,Tucson Unified District,5737,100201505,Doolen Middle School,74%,721
4403,100201000,Tucson Unified District,5674,100201203,Drachman Primary Magnet School,78%,350
4403,100201000,Tucson Unified District,5675,100201209,Duffy Elementary School,85%,259
4403,100201000,Tucson Unified District,5676,100201211,Dunham Elementary School,51%,269
4403,100201000,Tucson Unified District,5678,100201218,Ford Elementary,68%,326
4403,100201000,Tucson Unified District,5679,100201221,Fort Lowell Elementary School,85%,268
4403,100201000,Tucson Unified District,5729,100201440,Frances J Warren Elementary School,87%,312
4403,100201000,Tucson Unified District,5680,100201225,Fruchthendler Elementary School,10%,404
4403,100201000,Tucson Unified District,5681,100201228,Gale Elementary School,30%,412
4403,100201000,Tucson Unified District,5739,100201511,Gridley Middle School,36%,686
4403,100201000,Tucson Unified District,5723,100201413,Harold Steele Elementary School,69%,369
4403,100201000,Tucson Unified District,5691,100201266,Harriet Johnson Primary School,88%,430
4403,100201000,Tucson Unified District,80039,100201327,Henry Hank Oyama,93%,582
4403,100201000,Tucson Unified District,5740,100201513,Hohokam Middle School,87%,558
4403,100201000,Tucson Unified District,5686,100201239,Holladay Intermediate Magnet School,64%,235
4403,100201000,Tucson Unified District,5684,100201233,Hollinger K-8 School,94%,526
4403,100201000,Tucson Unified District,5687,100201245,Howell Peter Elementary,83%,310
4403,100201000,Tucson Unified District,5767,100201680,Howenstine High School,61%,254
4403,100201000,Tucson Unified District,5688,100201251,Hudlow Elementary School,71%,301
4403,100201000,Tucson Unified District,5735,100201502,Ida Flood Dodge Traditional Middle Magnet School,40%,418
4403,100201000,Tucson Unified District,5677,100201215,Irene Erickson Elementary School,81%,463
4403,100201000,Tucson Unified District,5690,100201263,Jefferson Park Elementary School,70-74%,143
4403,100201000,Tucson Unified District,5731,100201449,John E White Elementary School,73%,706
4403,100201000,Tucson Unified District,5733,100201461,John E Wright Elementary School,94%,487
4403,100201000,Tucson Unified District,5753,100201578,Joyce Drake Alternative Middle School,70-79%,22
4403,100201000,Tucson Unified District,80038,100201120,Laura N. Banks Elementary,73%,422
4403,100201000,Tucson Unified District,5695,100201281,Lineweaver Elementary School,54%,407
4403,100201000,Tucson Unified District,5697,100201287,Lynn Urquides,93%,838
4403,100201000,Tucson Unified District,5741,100201515,Magee Middle School,41%,735
4403,100201000,Tucson Unified District,5699,100201290,Maldonado Amelia Elementary School,88%,515
4403,100201000,Tucson Unified District,5742,100201520,Mansfeld Middle School,69%,688
4403,100201000,Tucson Unified District,5700,100201293,Manzo Elementary School,92%,252
4403,100201000,Tucson Unified District,5701,100201295,Marshall Elementary School,51%,351
4403,100201000,Tucson Unified District,6269,100201195,Mary Meredith K-12 School,80-84%,55
4403,100201000,Tucson Unified District,5743,100201522,Maxwell Middle School - Closed,88%,429
4403,100201000,Tucson Unified District,5702,100201299,Menlo Park Elementary School,97%,263
4403,100201000,Tucson Unified District,5703,100201305,Miles-Exploratory Learning Center,34%,327
4403,100201000,Tucson Unified District,5704,100201308,Miller Elementary School,88%,634
4403,100201000,Tucson Unified District,5705,100201311,Mission View Elementary School,>=99%,322
4403,100201000,Tucson Unified District,79314,100201685,Museum School for the Visual Arts,40-49%,29
4403,100201000,Tucson Unified District,5706,100201317,Myers-Ganoung Elementary School,94%,417
4403,100201000,Tucson Unified District,5698,100201288,Nan Lyons Elementary School,64%,330
4403,100201000,Tucson Unified District,5707,100201323,Ochoa Elementary School,97%,230
4403,100201000,Tucson Unified District,5765,100201672,PACE Alternative,80-89%,30
4403,100201000,Tucson Unified District,5758,100201620,Palo Verde High Magnet School,60%,1255
4403,100201000,Tucson Unified District,5745,100201527,Pistor Middle School,73%,1043
4403,100201000,Tucson Unified District,6264,100201674,Project More High School,62%,204
4403,100201000,Tucson Unified District,5708,100201329,Pueblo Gardens Elementary,96%,387
4403,100201000,Tucson Unified District,5759,100201630,Pueblo High Magnet School,73%,1849
4403,100201000,Tucson Unified District,5683,100201231,Raul Grijalva Elementary School,84%,807
4403,100201000,Tucson Unified District,5709,100201338,Reynolds Elementary School,69%,357
4403,100201000,Tucson Unified District,5710,100201741,Richey Charter School,95-97%,167
4403,100201000,Tucson Unified District,5760,100201640,Rincon High School,41%,2207
